scenario,replicate,method,pair,true_contrast,lower,upper,coverage,declared,correct_declaration,false_stable
exact_bt_mild_shift,1,ss_cbt,0-7,-0.6991323358645599,-0.3237278784648699,0.1459272179577975,0.0,0.0,0.0,0.0
exact_bt_mild_shift,1,marginal_bt,1-2,2.5393869064168264,2.095385061612613,2.716004666170538,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,1-2,2.5393869064168264,2.5331017266081766,3.256501491259426,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,1-2,2.5393869064168264,2.2024076094522296,2.9182772229772334,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,1-2,2.5393869064168264,2.239319577360292,2.8813652550691717,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,1-3,2.3900395299819754,2.1358067147510633,2.7728892764984687,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,1-3,2.3900395299819754,2.4569228196041637,3.1912672619252325,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,1-3,2.3900395299819754,2.266807232235017,3.026172793921246,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,1-3,2.3900395299819754,2.3438863262709666,2.9490936998852977,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,1-4,1.8716326094991955,1.719471918278305,2.3318820239103837,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,1-4,1.8716326094991955,1.9920888536210732,2.671990398118335,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,1-4,1.8716326094991955,1.8022115840207629,2.498076121988544,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,1-4,1.8716326094991955,2.0419475370858375,2.2583401689234703,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,1-5,1.696228470629264,1.2321641723367212,1.838220874601286,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,1-5,1.696228470629264,1.4306405133926023,2.097186648143569,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,1-5,1.696228470629264,1.2865581578968177,1.9853277697252563,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,1-5,1.696228470629264,1.5560297900426976,1.7158561375793762,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,1-6,1.9657687629824456,1.3468676448377959,1.971580208251109,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,1-6,1.9657687629824456,1.518684941799139,2.2222104990111897,1.0,1.0,1.0,0.0
